name	spect_b	0.45	0.452002002002002	0.45400400400400404	0.456006006006006	0.458008008008008	0.46001001001001	0.46201201201201203	0.46401401401401404	0.46601601601601605	0.468018018018018	0.47002002002002	0.47202202202202204	0.47402402402402405	0.47602602602602606	0.478028028028028	0.48003003003003003	0.48203203203203204	0.48403403403403406	0.48603603603603607	0.488038038038038	0.49004004004004004	0.49204204204204205	0.49404404404404406	0.4960460460460461	0.49804804804804803	0.5000500500500501	0.5020520520520521	0.5040540540540541	0.5060560560560561	0.508058058058058	0.5100600600600601	0.5120620620620621	0.5140640640640641	0.5160660660660661	0.518068068068068	0.5200700700700701	0.5220720720720721	0.5240740740740741	0.5260760760760761	0.528078078078078	0.5300800800800801	0.5320820820820821	0.5340840840840841	0.5360860860860861	0.5380880880880881	0.5400900900900901	0.5420920920920921	0.5440940940940941	0.5460960960960961	0.5480980980980981	0.5501001001001001	0.5521021021021021	0.5541041041041042	0.5561061061061061	0.5581081081081081	0.5601101101101101	0.5621121121121121	0.5641141141141142	0.5661161161161161	0.5681181181181181	0.5701201201201201	0.5721221221221221	0.5741241241241242	0.5761261261261261	0.5781281281281281	0.5801301301301302	0.5821321321321321	0.5841341341341342	0.5861361361361361	0.5881381381381381	0.5901401401401402	0.5921421421421421	0.5941441441441442	0.5961461461461461	0.5981481481481481	0.6001501501501502	0.6021521521521522	0.6041541541541542	0.6061561561561561	0.6081581581581581	0.6101601601601602	0.6121621621621622	0.6141641641641642	0.6161661661661662	0.6181681681681681	0.6201701701701702	0.6221721721721722	0.6241741741741742	0.6261761761761762	0.6281781781781782	0.6301801801801802	0.6321821821821823	0.6341841841841842	0.6361861861861862	0.6381881881881882	0.6401901901901902	0.6421921921921923	0.6441941941941942	0.6461961961961962	0.6481981981981982	0.6502002002002002	0.6522022022022023	0.6542042042042042	0.6562062062062062	0.6582082082082082	0.6602102102102102	0.6622122122122123	0.6642142142142142	0.6662162162162162	0.6682182182182183	0.6702202202202202	0.6722222222222223	0.6742242242242242	0.6762262262262262	0.6782282282282283	0.6802302302302302	0.6822322322322323	0.6842342342342342	0.6862362362362362	0.6882382382382383	0.6902402402402402	0.6922422422422423	0.6942442442442442	0.6962462462462462	0.6982482482482483	0.7002502502502503	0.7022522522522523	0.7042542542542543	0.7062562562562562	0.7082582582582583	0.7102602602602603	0.7122622622622623	0.7142642642642643	0.7162662662662662	0.7182682682682683	0.7202702702702704	0.7222722722722723	0.7242742742742743	0.7262762762762762	0.7282782782782783	0.7302802802802804	0.7322822822822823	0.7342842842842843	0.7362862862862862	0.7382882882882883	0.7402902902902904	0.7422922922922923	0.7442942942942943	0.7462962962962962	0.7482982982982983	0.7503003003003004	0.7523023023023023	0.7543043043043043	0.7563063063063062	0.7583083083083083	0.7603103103103104	0.7623123123123123	0.7643143143143143	0.7663163163163162	0.7683183183183183	0.7703203203203204	0.7723223223223223	0.7743243243243243	0.7763263263263263	0.7783283283283283	0.7803303303303304	0.7823323323323323	0.7843343343343343	0.7863363363363363	0.7883383383383383	0.7903403403403404	0.7923423423423424	0.7943443443443443	0.7963463463463464	0.7983483483483483	0.8003503503503504	0.8023523523523524	0.8043543543543543	0.8063563563563564	0.8083583583583583	0.8103603603603604	0.8123623623623624	0.8143643643643643	0.8163663663663664	0.8183683683683685	0.8203703703703704	0.8223723723723724	0.8243743743743743	0.8263763763763764	0.8283783783783785	0.8303803803803804	0.8323823823823824	0.8343843843843843	0.8363863863863864	0.8383883883883885	0.8403903903903904	0.8423923923923924	0.8443943943943943	0.8463963963963964	0.8483983983983985	0.8504004004004004	0.8524024024024024	0.8544044044044043	0.8564064064064064	0.8584084084084085	0.8604104104104104	0.8624124124124124	0.8644144144144144	0.8664164164164164	0.8684184184184185	0.8704204204204204	0.8724224224224224	0.8744244244244244	0.8764264264264264	0.8784284284284285	0.8804304304304305	0.8824324324324324	0.8844344344344344	0.8864364364364364	0.8884384384384385	0.8904404404404405	0.8924424424424424	0.8944444444444444	0.8964464464464464	0.8984484484484485	0.9004504504504505	0.9024524524524524	0.9044544544544544	0.9064564564564564	0.9084584584584585	0.9104604604604605	0.9124624624624624	0.9144644644644644	0.9164664664664665	0.9184684684684685	0.9204704704704705	0.9224724724724724	0.9244744744744745	0.9264764764764765	0.9284784784784785	0.9304804804804805	0.9324824824824824	0.9344844844844845	0.9364864864864865	0.9384884884884885	0.9404904904904905	0.9424924924924925	0.9444944944944945	0.9464964964964966	0.9484984984984985	0.9505005005005005	0.9525025025025025	0.9545045045045044	0.9565065065065066	0.9585085085085085	0.9605105105105105	0.9625125125125125	0.9645145145145144	0.9665165165165166	0.9685185185185186	0.9705205205205205	0.9725225225225225	0.9745245245245244	0.9765265265265266	0.9785285285285286	0.9805305305305305	0.9825325325325325	0.9845345345345344	0.9865365365365366	0.9885385385385386	0.9905405405405405	0.9925425425425425	0.9945445445445444	0.9965465465465466	0.9985485485485486	1.0005505505505505	1.0025525525525525	1.0045545545545547	1.0065565565565566	1.0085585585585586	1.0105605605605605	1.0125625625625625	1.0145645645645647	1.0165665665665666	1.0185685685685686	1.0205705705705705	1.0225725725725725	1.0245745745745747	1.0265765765765766	1.0285785785785786	1.0305805805805806	1.0325825825825825	1.0345845845845847	1.0365865865865866	1.0385885885885886	1.0405905905905906	1.0425925925925925	1.0445945945945947	1.0465965965965967	1.0485985985985986	1.0506006006006006	1.0526026026026025	1.0546046046046047	1.0566066066066067	1.0586086086086086	1.0606106106106106	1.0626126126126125	1.0646146146146147	1.0666166166166167	1.0686186186186186	1.0706206206206206	1.0726226226226225	1.0746246246246247	1.0766266266266267	1.0786286286286286	1.0806306306306306	1.0826326326326325	1.0846346346346347	1.0866366366366367	1.0886386386386386	1.0906406406406406	1.0926426426426425	1.0946446446446447	1.0966466466466467	1.0986486486486486	1.1006506506506506	1.1026526526526526	1.1046546546546547	1.1066566566566567	1.1086586586586586	1.1106606606606606	1.1126626626626626	1.1146646646646647	1.1166666666666667	1.1186686686686687	1.1206706706706706	1.1226726726726726	1.1246746746746747	1.1266766766766767	1.1286786786786787	1.1306806806806806	1.1326826826826828	1.1346846846846848	1.1366866866866867	1.1386886886886887	1.1406906906906906	1.1426926926926928	1.1446946946946948	1.1466966966966967	1.1486986986986987	1.1507007007007006	1.1527027027027028	1.1547047047047048	1.1567067067067067	1.1587087087087087	1.1607107107107106	1.1627127127127128	1.1647147147147148	1.1667167167167167	1.1687187187187187	1.1707207207207206	1.1727227227227228	1.1747247247247248	1.1767267267267267	1.1787287287287287	1.1807307307307306	1.1827327327327328	1.1847347347347348	1.1867367367367367	1.1887387387387387	1.1907407407407407	1.1927427427427428	1.1947447447447448	1.1967467467467467	1.1987487487487487	1.2007507507507507	1.2027527527527528	1.2047547547547548	1.2067567567567568	1.2087587587587587	1.2107607607607607	1.2127627627627628	1.2147647647647648	1.2167667667667668	1.2187687687687687	1.2207707707707707	1.2227727727727729	1.2247747747747748	1.2267767767767768	1.2287787787787787	1.2307807807807807	1.2327827827827829	1.2347847847847848	1.2367867867867868	1.2387887887887887	1.2407907907907907	1.2427927927927929	1.2447947947947948	1.2467967967967968	1.2487987987987987	1.2508008008008007	1.2528028028028029	1.2548048048048048	1.2568068068068068	1.2588088088088087	1.260810810810811	1.2628128128128129	1.2648148148148148	1.2668168168168168	1.2688188188188187	1.270820820820821	1.2728228228228229	1.2748248248248248	1.2768268268268268	1.2788288288288288	1.280830830830831	1.282832832832833	1.2848348348348348	1.2868368368368368	1.2888388388388388	1.290840840840841	1.292842842842843	1.2948448448448449	1.2968468468468468	1.2988488488488488	1.300850850850851	1.302852852852853	1.3048548548548549	1.3068568568568568	1.3088588588588588	1.310860860860861	1.312862862862863	1.3148648648648649	1.3168668668668668	1.3188688688688688	1.320870870870871	1.322872872872873	1.3248748748748749	1.3268768768768768	1.3288788788788788	1.330880880880881	1.332882882882883	1.3348848848848849	1.3368868868868868	1.3388888888888888	1.340890890890891	1.342892892892893	1.3448948948948949	1.3468968968968968	1.3488988988988988	1.350900900900901	1.352902902902903	1.354904904904905	1.3569069069069069	1.3589089089089088	1.360910910910911	1.362912912912913	1.364914914914915	1.3669169169169169	1.3689189189189188	1.370920920920921	1.372922922922923	1.374924924924925	1.3769269269269269	1.3789289289289288	1.380930930930931	1.382932932932933	1.384934934934935	1.3869369369369369	1.388938938938939	1.390940940940941	1.392942942942943	1.394944944944945	1.3969469469469469	1.398948948948949	1.400950950950951	1.402952952952953	1.404954954954955	1.4069569569569569	1.408958958958959	1.410960960960961	1.412962962962963	1.414964964964965	1.416966966966967	1.418968968968969	1.420970970970971	1.422972972972973	1.424974974974975	1.426976976976977	1.428978978978979	1.430980980980981	1.432982982982983	1.434984984984985	1.436986986986987	1.438988988988989	1.440990990990991	1.442992992992993	1.444994994994995	1.446996996996997	1.448998998998999	1.451001001001001	1.453003003003003	1.455005005005005	1.457007007007007	1.4590090090090089	1.461011011011011	1.463013013013013	1.465015015015015	1.467017017017017	1.4690190190190189	1.471021021021021	1.473023023023023	1.475025025025025	1.477027027027027	1.4790290290290289	1.481031031031031	1.483033033033033	1.485035035035035	1.487037037037037	1.489039039039039	1.491041041041041	1.493043043043043	1.495045045045045	1.497047047047047	1.499049049049049	1.501051051051051	1.503053053053053	1.505055055055055	1.507057057057057	1.509059059059059	1.511061061061061	1.513063063063063	1.515065065065065	1.517067067067067	1.519069069069069	1.521071071071071	1.523073073073073	1.525075075075075	1.527077077077077	1.529079079079079	1.531081081081081	1.533083083083083	1.535085085085085	1.537087087087087	1.539089089089089	1.541091091091091	1.543093093093093	1.545095095095095	1.547097097097097	1.5490990990990992	1.551101101101101	1.553103103103103	1.555105105105105	1.557107107107107	1.5591091091091092	1.5611111111111111	1.563113113113113	1.565115115115115	1.567117117117117	1.5691191191191192	1.5711211211211211	1.573123123123123	1.575125125125125	1.577127127127127	1.5791291291291292	1.5811311311311311	1.583133133133133	1.585135135135135	1.587137137137137	1.5891391391391392	1.5911411411411411	1.593143143143143	1.595145145145145	1.597147147147147	1.5991491491491492	1.6011511511511511	1.603153153153153	1.605155155155155	1.607157157157157	1.6091591591591592	1.6111611611611611	1.613163163163163	1.615165165165165	1.617167167167167	1.6191691691691692	1.6211711711711712	1.6231731731731731	1.625175175175175	1.627177177177177	1.6291791791791792	1.6311811811811812	1.6331831831831831	1.635185185185185	1.637187187187187	1.6391891891891892	1.6411911911911912	1.6431931931931931	1.645195195195195	1.647197197197197	1.6491991991991992	1.6512012012012012	1.6532032032032031	1.655205205205205	1.657207207207207	1.6592092092092092	1.6612112112112112	1.6632132132132131	1.665215215215215	1.6672172172172173	1.6692192192192192	1.6712212212212212	1.6732232232232231	1.675225225225225	1.6772272272272273	1.6792292292292292	1.6812312312312312	1.6832332332332332	1.685235235235235	1.6872372372372373	1.6892392392392392	1.6912412412412412	1.6932432432432432	1.6952452452452451	1.6972472472472473	1.6992492492492492	1.7012512512512512	1.7032532532532532	1.7052552552552551	1.7072572572572573	1.7092592592592593	1.7112612612612612	1.7132632632632632	1.7152652652652651	1.7172672672672673	1.7192692692692693	1.7212712712712712	1.7232732732732732	1.7252752752752751	1.7272772772772773	1.7292792792792793	1.7312812812812812	1.7332832832832832	1.7352852852852851	1.7372872872872873	1.7392892892892893	1.7412912912912912	1.7432932932932932	1.7452952952952951	1.7472972972972973	1.7492992992992993	1.7513013013013012	1.7533033033033032	1.7553053053053052	1.7573073073073073	1.7593093093093093	1.7613113113113112	1.7633133133133132	1.7653153153153152	1.7673173173173173	1.7693193193193193	1.7713213213213213	1.7733233233233232	1.7753253253253252	1.7773273273273273	1.7793293293293293	1.7813313313313313	1.7833333333333332	1.7853353353353352	1.7873373373373374	1.7893393393393393	1.7913413413413413	1.7933433433433432	1.7953453453453452	1.7973473473473474	1.7993493493493493	1.8013513513513513	1.8033533533533532	1.8053553553553554	1.8073573573573574	1.8093593593593593	1.8113613613613613	1.8133633633633632	1.8153653653653654	1.8173673673673674	1.8193693693693693	1.8213713713713713	1.8233733733733732	1.8253753753753754	1.8273773773773774	1.8293793793793793	1.8313813813813813	1.8333833833833832	1.8353853853853854	1.8373873873873874	1.8393893893893893	1.8413913913913913	1.8433933933933933	1.8453953953953954	1.8473973973973974	1.8493993993993993	1.8514014014014013	1.8534034034034033	1.8554054054054054	1.8574074074074074	1.8594094094094094	1.8614114114114113	1.8634134134134133	1.8654154154154154	1.8674174174174174	1.8694194194194194	1.8714214214214213	1.8734234234234233	1.8754254254254255	1.8774274274274274	1.8794294294294294	1.8814314314314313	1.8834334334334333	1.8854354354354355	1.8874374374374374	1.8894394394394394	1.8914414414414413	1.8934434434434433	1.8954454454454455	1.8974474474474474	1.8994494494494494	1.9014514514514513	1.9034534534534533	1.9054554554554555	1.9074574574574574	1.9094594594594594	1.9114614614614613	1.9134634634634633	1.9154654654654655	1.9174674674674674	1.9194694694694694	1.9214714714714713	1.9234734734734735	1.9254754754754755	1.9274774774774774	1.9294794794794794	1.9314814814814814	1.9334834834834835	1.9354854854854855	1.9374874874874874	1.9394894894894894	1.9414914914914914	1.9434934934934935	1.9454954954954955	1.9474974974974975	1.9494994994994994	1.9515015015015014	1.9535035035035035	1.9555055055055055	1.9575075075075075	1.9595095095095094	1.9615115115115114	1.9635135135135136	1.9655155155155155	1.9675175175175175	1.9695195195195194	1.9715215215215214	1.9735235235235236	1.9755255255255255	1.9775275275275275	1.9795295295295294	1.9815315315315314	1.9835335335335336	1.9855355355355355	1.9875375375375375	1.9895395395395394	1.9915415415415414	1.9935435435435436	1.9955455455455455	1.9975475475475475	1.9995495495495494	2.0015515515515516	2.003553553553554	2.0055555555555555	2.0075575575575577	2.0095595595595594	2.0115615615615616	2.013563563563564	2.0155655655655655	2.0175675675675677	2.0195695695695695	2.0215715715715716	2.023573573573574	2.0255755755755755	2.0275775775775777	2.0295795795795795	2.0315815815815816	2.033583583583584	2.0355855855855856	2.0375875875875877	2.0395895895895895	2.0415915915915916	2.043593593593594	2.0455955955955956	2.0475975975975977	2.0495995995995995	2.0516016016016017	2.053603603603604	2.0556056056056056	2.0576076076076077	2.0596096096096095	2.0616116116116117	2.063613613613614	2.0656156156156156	2.0676176176176178	2.0696196196196195	2.0716216216216217	2.073623623623624	2.0756256256256256	2.0776276276276278	2.0796296296296295	2.0816316316316317	2.083633633633634	2.0856356356356356	2.0876376376376378	2.0896396396396395	2.0916416416416417	2.093643643643644	2.0956456456456456	2.0976476476476478	2.0996496496496495	2.1016516516516517	2.103653653653654	2.1056556556556556	2.107657657657658	2.1096596596596595	2.1116616616616617	2.113663663663664	2.1156656656656656	2.117667667667668	2.1196696696696695	2.1216716716716717	2.123673673673674	2.1256756756756756	2.127677677677678	2.1296796796796795	2.1316816816816817	2.133683683683684	2.1356856856856856	2.137687687687688	2.1396896896896895	2.1416916916916917	2.143693693693694	2.1456956956956956	2.147697697697698	2.1496996996996995	2.1517017017017017	2.153703703703704	2.1557057057057056	2.157707707707708	2.1597097097097095	2.1617117117117117	2.163713713713714	2.1657157157157156	2.167717717717718	2.1697197197197196	2.1717217217217217	2.173723723723724	2.1757257257257256	2.177727727727728	2.17972972972973	2.1817317317317317	2.183733733733734	2.1857357357357357	2.187737737737738	2.18973973973974	2.1917417417417417	2.193743743743744	2.1957457457457457	2.197747747747748	2.19974974974975	2.2017517517517518	2.203753753753754	2.2057557557557557	2.207757757757758	2.20975975975976	2.2117617617617618	2.213763763763764	2.2157657657657657	2.217767767767768	2.21976976976977	2.2217717717717718	2.223773773773774	2.2257757757757757	2.227777777777778	2.22977977977978	2.2317817817817818	2.233783783783784	2.2357857857857857	2.237787787787788	2.23978978978979	2.2417917917917918	2.243793793793794	2.2457957957957957	2.247797797797798	2.2497997997998	2.251801801801802	2.253803803803804	2.2558058058058057	2.257807807807808	2.25980980980981	2.261811811811812	2.263813813813814	2.2658158158158157	2.267817817817818	2.26981981981982	2.271821821821822	2.273823823823824	2.2758258258258257	2.277827827827828	2.27982982982983	2.281831831831832	2.283833833833834	2.2858358358358357	2.287837837837838	2.28983983983984	2.291841841841842	2.293843843843844	2.2958458458458457	2.297847847847848	2.29984984984985	2.301851851851852	2.303853853853854	2.3058558558558557	2.307857857857858	2.30985985985986	2.311861861861862	2.313863863863864	2.3158658658658657	2.317867867867868	2.31986986986987	2.321871871871872	2.323873873873874	2.3258758758758757	2.327877877877878	2.32987987987988	2.331881881881882	2.333883883883884	2.3358858858858857	2.337887887887888	2.33988988988989	2.341891891891892	2.343893893893894	2.3458958958958958	2.347897897897898	2.3498998998999	2.351901901901902	2.353903903903904	2.3559059059059058	2.357907907907908	2.35990990990991	2.361911911911912	2.363913913913914	2.3659159159159158	2.367917917917918	2.36991991991992	2.371921921921922	2.373923923923924	2.3759259259259258	2.377927927927928	2.37992992992993	2.381931931931932	2.383933933933934	2.385935935935936	2.387937937937938	2.38993993993994	2.391941941941942	2.393943943943944	2.395945945945946	2.397947947947948	2.39994994994995	2.401951951951952	2.403953953953954	2.405955955955956	2.407957957957958	2.40995995995996	2.411961961961962	2.413963963963964	2.415965965965966	2.417967967967968	2.41996996996997	2.421971971971972	2.423973973973974	2.425975975975976	2.427977977977978	2.42997997997998	2.431981981981982	2.433983983983984	2.4359859859859863	2.437987987987988	2.43998998998999	2.441991991991992	2.443993993993994	2.4459959959959963	2.447997997997998	2.45
