Record Length,1.024000e+03,,          0.00000, -35.36910,
Sample Interval,2.466067e-03,,          0.00247, -38.16910,
Trigger Point,0.000000000000e+00,,          0.00493, -85.76910,
,,,          0.00740, -84.96910,
,,,          0.00986, -95.76910,
,,,          0.01233, -87.76910,
Source,MATH,,          0.01480, -80.56910,
Vertical Units,dB,,          0.01726, -77.76910,
Vertical Scale,1.000000e+01,,          0.01973, -76.16910,
Vertical Offset,0.000000e+00,,          0.02219, -78.16910,
Horizontal Units,Hz,,          0.02466, -79.36910,
Horizontal Scale,2.525253e-01,,          0.02713, -76.16910,
Pt Fmt,Y,,          0.02959, -81.76910,
Yzero,-6.096910e+01,,          0.03206, -81.76910,
Probe Atten,1.000000e+00,,          0.03452, -82.96910,
Model Number,TDS2024C,,          0.03699, -84.56910,
Serial Number,C010889,,          0.03946, -73.76910,
Firmware Version,FV:v24.09,,          0.04192, -73.76910,
,,,0.04439, -83.76910,
,,,0.04686, -84.16910,
,,,0.04933, -78.16910,
,,,0.05180, -75.76910,
,,,0.05427, -79.76910,
,,,0.05674, -80.16910,
,,,0.05921, -83.36910,
,,,0.06168, -85.76910,
,,,0.06415, -77.36910,
,,,0.06662, -73.76910,
,,,0.06909, -81.76910,
,,,0.07156, -78.96910,
,,,0.07403, -77.36910,
,,,0.07650, -77.76910,
,,,0.07897, -77.76910,
,,,0.08144, -81.36910,
,,,0.08391, -87.76910,
,,,0.08638, -80.56910,
,,,0.08885, -86.16910,
,,,0.09132, -87.76910,
,,,0.09379, -82.16910,
,,,0.09626, -74.56910,
,,,0.09873, -82.16910,
,,,0.10120, -82.56910,
,,,0.10367, -81.76910,
,,,0.10614, -84.96910,
,,,0.10861, -84.56910,
,,,0.11108, -82.16910,
,,,0.11355, -84.96910,
,,,0.11602, -94.96910,
,,,0.11849, -86.56910,
,,,0.12096, -80.96910,
,,,0.12343, -77.36910,
,,,0.12590, -76.96910,
,,,0.12837, -80.16910,
,,,0.13084, -88.96910,
,,,0.13331, -95.76910,
,,,0.13578, -87.76910,
,,,0.13825, -78.56910,
,,,0.14072, -79.76910,
,,,0.14319, -94.56910,
,,,0.14566, -82.96910,
,,,0.14813, -84.96910,
,,,0.15060, -80.56910,
,,,0.15307, -76.16910,
,,,0.15554, -77.76910,
,,,0.15801, -80.56910,
,,,0.16048, -77.36910,
,,,0.16295, -76.16910,
,,,0.16542, -78.16910,
,,,0.16789, -79.36910,
,,,0.17036, -82.56910,
,,,0.17283, -83.36910,
,,,0.17530, -86.96910,
,,,0.17777, -96.96910,
,,,0.18024, -87.76910,
,,,0.18271, -88.96910,
,,,0.18518, -84.96910,
,,,0.18765, -80.96910,
,,,0.19012, -82.96910,
,,,0.19259, -83.76910,
,,,0.19506, -76.96910,
,,,0.19753, -74.16910,
,,,0.20000, -75.76910,
,,,0.20247, -76.56910,
,,,0.20494, -75.36910,
,,,0.20741, -81.36910,
,,,0.20988, -86.16910,
,,,0.21235, -96.96910,
,,,0.21482, -81.76910,
,,,0.21729, -82.56910,
,,,0.21976, -78.56910,
,,,0.22223, -77.76910,
,,,0.22470, -82.16910,
,,,0.22717, -84.56910,
,,,0.22964, -84.16910,
,,,0.23211, -88.56910,
,,,0.23458, -78.16910,
,,,0.23705, -73.76910,
,,,0.23952, -80.96910,
,,,0.24199, -81.36910,
,,,0.24446, -84.56910,
,,,0.24693, -79.76910,
,,,0.24940, -82.16910,
,,,0.25187, -85.36910,
,,,0.25434, -84.56910,
,,,0.25681, -86.96910,
,,,0.25928, -80.56910,
,,,0.26175, -80.56910,
,,,0.26422, -86.16910,
,,,0.26669, -77.36910,
,,,0.26916, -81.76910,
,,,0.27163, -83.36910,
,,,0.27410, -76.96910,
,,,0.27657, -76.96910,
,,,0.27904, -79.36910,
,,,0.28151, -81.36910,
,,,0.28398, -76.56910,
,,,0.28645, -80.96910,
,,,0.28892, -78.96910,
,,,0.29139, -80.16910,
,,,0.29386, -83.36910,
,,,0.29633, -79.36910,
,,,0.29880, -80.56910,
,,,0.30127, -87.76910,
,,,0.30374, -82.16910,
,,,0.30621, -83.76910,
,,,0.30868, -78.96910,
,,,0.31115, -80.56910,
,,,0.31362, -85.36910,
,,,0.31609, -74.16910,
,,,0.31856, -71.76910,
,,,0.32103, -74.56910,
,,,0.32350, -79.36910,
,,,0.32597, -85.76910,
,,,0.32844, -86.96910,
,,,0.33091, -76.96910,
,,,0.33338, -74.56910,
,,,0.33585, -80.96910,
,,,0.33832, -82.56910,
,,,0.34079, -79.36910,
,,,0.34326, -76.16910,
,,,0.34573, -86.16910,
,,,0.34820, -86.96910,
,,,0.35067, -81.36910,
,,,0.35314, -77.36910,
,,,0.35561, -76.96910,
,,,0.35808, -73.36910,
,,,0.36055, -72.96910,
,,,0.36302, -77.36910,
,,,0.36549, -74.56910,
,,,0.36796, -74.96910,
,,,0.37043, -75.36910,
,,,0.37290, -77.76910,
,,,0.37537, -84.96910,
,,,0.37784, -86.56910,
,,,0.38031, -74.56910,
,,,0.38278, -72.56910,
,,,0.38525, -76.56910,
,,,0.38772, -74.56910,
,,,0.39019, -74.96910,
,,,0.39266, -74.96910,
,,,0.39513, -81.36910,
,,,0.39760, -77.36910,
,,,0.40007, -76.16910,
,,,0.40254, -74.16910,
,,,0.40501, -75.76910,
,,,0.40748, -80.16910,
,,,0.40995, -79.76910,
,,,0.41242, -78.16910,
,,,0.41489, -79.36910,
,,,0.41736, -79.76910,
,,,0.41983, -80.16910,
,,,0.42230, -91.36910,
,,,0.42477, -76.16910,
,,,0.42724, -78.96910,
,,,0.42971, -89.76910,
,,,0.43218, -84.96910,
,,,0.43465, -78.16910,
,,,0.43712, -72.96910,
,,,0.43959, -71.36910,
,,,0.44206, -72.56910,
,,,0.44453, -78.96910,
,,,0.44700, -89.76910,
